8.426165773501494982e+01,2.738892623208728878e+02,8.089999999999996305e+00
8.421615155918334494e+01,2.696612096738427908e+02,8.119999999999997442e+00
8.413860870045886031e+01,2.654166146277843836e+02,8.100000000000001421e+00
8.401153676478415377e+01,2.611651733750551330e+02,8.109999999999999432e+00
8.388056672824799875e+01,2.569273264158724714e+02,8.120000000000004547e+00
8.378163337460475191e+01,2.527060218557181770e+02,7.959999999999993747e+00
8.371283671295972795e+01,2.484565787134527568e+02,7.729999999999996874e+00
8.368092483030179096e+01,2.442324241670916081e+02,7.579999999999998295e+00
8.356829906371314109e+01,2.401101777603516894e+02,7.659999999999996589e+00
8.346641760452067160e+01,2.359248079835899148e+02,7.879999999999995453e+00
8.341891331837246071e+01,2.317550306103747744e+02,8.129999999999995453e+00
8.327624897910573054e+01,2.275579665308480344e+02,8.199999999999995737e+00
8.317731562556429026e+01,2.233366619706373513e+02,8.159999999999996589e+00
8.298522032911910173e+01,2.190297954303564438e+02,8.100000000000001421e+00
8.266972827820384850e+01,2.147684617460870413e+02,7.989999999999994884e+00
8.248248107818034214e+01,2.104703414030329043e+02,8.009999999999998010e+00
8.231747624876228997e+01,2.062742273189878119e+02,8.059999999999995168e+00
8.201747848181341283e+01,2.020614727165831823e+02,7.890000000000000568e+00
8.191369703195209695e+01,1.978314219590892549e+02,7.899999999999998579e+00
8.183415606291097788e+01,1.936451021868458326e+02,7.880000000000002558e+00
8.174491890168167174e+01,1.894412900208506016e+02,7.859999999999999432e+00
8.179267278784820405e+01,1.851958430985853852e+02,7.829999999999998295e+00
8.182778237629943874e+01,1.809688385664809687e+02,7.810000000000002274e+00
8.172495092167073949e+01,1.767611282994095632e+02,7.780000000000001137e+00
8.174446810650783846e+01,1.725885009399875116e+02,7.730000000000003979e+00
8.162709236337104812e+01,1.683545520818811099e+02,7.759999999999998010e+00
8.132129650486973560e+01,1.641107107917707992e+02,7.649999999999998579e+00
8.116313788186232614e+01,1.598650676307866263e+02,7.570000000000000284e+00
8.105251022548853257e+01,1.556845459502881965e+02,7.539999999999999147e+00
8.088180542428969488e+01,1.513543889244540424e+02,7.539999999999999147e+00
8.079836635426312341e+01,1.471816634452935091e+02,7.560000000000002274e+00
8.074316398601754941e+01,1.429361184041042918e+02,7.480000000000003979e+00
8.039753524310395960e+01,1.387029233019459866e+02,7.399999999999998579e+00
8.021323614840392224e+01,1.343688681750920750e+02,7.359999999999999432e+00
8.014044326645330329e+01,1.302359755808075192e+02,7.289999999999999147e+00
8.000947322991720512e+01,1.259981286216248861e+02,7.230000000000003979e+00
7.969882927532174222e+01,1.217455411346386711e+02,7.030000000000001137e+00
7.938333722463224262e+01,1.174842074507765659e+02,6.880000000000002558e+00
7.922508048197710195e+01,1.133415205443395024e+02,6.740000000000001990e+00
7.905322944614829339e+01,1.091949355372335049e+02,6.719999999999998863e+00
7.879696266459714593e+01,1.049579404537939809e+02,6.679999999999999716e+00
7.856988257993560865e+01,1.006704662982845662e+02,6.570000000000000284e+00
7.857190737061364416e+01,9.650753513127649796e+01,6.520000000000003126e+00
7.860596884418450259e+01,9.236114636329673999e+01,6.500000000000000000e+00
7.848869122046974667e+01,8.802424125023594570e+01,6.329999999999998295e+00
7.831589018930660018e+01,8.385531575276388594e+01,6.210000000000000853e+00
7.815098347943444423e+01,7.955624541422811546e+01,6.160000000000003695e+00
7.795689007277445626e+01,7.530765414770580435e+01,6.200000000000002842e+00
7.788029720938436640e+01,7.108539959201343095e+01,6.409999999999996589e+00
7.764247281742854057e+01,6.686104880646958293e+01,6.390000000000000568e+00
7.745217939210624536e+01,6.270181950141147809e+01,6.369999999999997442e+00
7.730941693351931576e+01,5.860771167678272775e+01,6.329999999999998295e+00
7.726676074346519840e+01,5.444668050044349172e+01,6.239999999999994884e+00
7.715423309652433659e+01,5.022147783915653463e+01,6.210000000000000853e+00
7.695823969909369566e+01,4.592820559195854457e+01,6.160000000000003695e+00
7.676899438875361170e+01,4.168836052271939252e+01,6.179999999999999716e+00
7.660428391795124980e+01,3.718337767468216271e+01,6.280000000000001137e+00
7.633537283856088607e+01,3.296482498093975266e+01,6.200000000000002842e+00
7.626352995171893667e+01,2.885427287661396178e+01,6.019999999999996021e+00
7.615575228145019082e+01,2.474077266715730161e+01,5.910000000000003695e+00
7.590318736169075464e+01,2.069609579967266200e+01,5.640000000000000568e+00
7.599922597108306377e+01,1.674402335811160469e+01,5.380000000000002558e+00
7.884678435457394130e+01,1.497122578014911198e+01,5.079999999999998295e+00
8.066740725771819598e+01,1.757503687977168738e+01,5.039999999999999147e+00
8.032087327816944367e+01,2.142585681867909386e+01,5.140000000000000568e+00
8.062581726075833899e+01,2.554440136346894974e+01,5.429999999999999716e+00
8.093151499938610982e+01,2.989119890771911514e+01,5.719999999999998863e+00
8.124710516972339747e+01,3.404957633703411091e+01,5.850000000000001421e+00
8.117900890349633869e+01,3.823769798055869984e+01,5.939999999999997726e+00
8.099721207511132093e+01,4.248884487431026713e+01,5.880000000000002558e+00
8.116696688120151748e+01,4.679666141018564929e+01,5.829999999999998295e+00
8.124840784068570088e+01,5.102766216275391287e+01,5.800000000000004263e+00
8.118316156023618646e+01,5.528280527696939117e+01,5.799999999999997158e+00
8.132867588540426596e+01,5.954689082765071362e+01,5.839999999999996305e+00
8.153246548458002962e+01,6.381297448827565688e+01,5.890000000000000568e+00
8.152454448260002096e+01,6.804777522218159902e+01,5.840000000000003411e+00
8.157974685107132018e+01,7.229332026377809939e+01,5.909999999999996589e+00
8.177279214285090347e+01,7.662252729442502641e+01,6.150000000000005684e+00
8.207563989570121521e+01,8.090230336798427402e+01,6.280000000000001137e+00
8.243391293645396445e+01,8.511705608044542259e+01,6.409999999999996589e+00
8.272431263030907189e+01,8.920936203379305596e+01,6.590000000000003411e+00
8.289321556071260488e+01,9.339188182475524513e+01,6.740000000000001990e+00
8.310774946695693188e+01,9.759484211500739548e+01,6.719999999999998863e+00
8.327560428237825363e+01,1.018579776701506461e+02,6.679999999999999716e+00
8.349688627561127419e+01,1.061143651384180941e+02,6.859999999999999432e+00
8.376189925414016102e+01,1.103465121257070933e+02,6.899999999999998579e+00
8.398612935279840030e+01,1.145669648101183213e+02,7.020000000000003126e+00
8.418801896120345418e+01,1.187883674900675999e+02,7.130000000000002558e+00
8.448801672805049634e+01,1.230011220925286750e+02,7.280000000000001137e+00
8.451992861081026831e+01,1.272252766388334493e+02,7.359999999999999432e+00
8.437511468095823375e+01,1.313987558739985673e+02,7.340000000000003411e+00
8.431871271713418992e+01,1.355460946375163758e+02,7.350000000000001421e+00
8.426516073941519380e+01,1.397604548720759396e+02,7.350000000000001421e+00
8.429812073682955997e+01,1.439039936538488291e+02,7.350000000000001421e+00
8.446587743270498549e+01,1.482700854634827579e+02,7.359999999999999432e+00
8.463487848265447155e+01,1.523496489999542689e+02,7.469999999999998863e+00
8.484826615459638788e+01,1.567361813092854277e+02,7.670000000000001705e+00
8.503541523529966639e+01,1.611372579072375117e+02,7.759999999999998010e+00
8.512055805669953656e+01,1.655605768762244168e+02,7.789999999999999147e+00
8.515332181514600052e+01,1.699100281674423627e+02,7.890000000000000568e+00
8.517733937641105513e+01,1.742643275549236819e+02,7.910000000000003695e+00
8.533834798552351231e+01,1.785769921869495818e+02,8.050000000000004263e+00
8.540609653218629660e+01,1.829070510933960350e+02,8.100000000000001421e+00
8.556900513196757174e+01,1.872643967061540877e+02,8.170000000000001705e+00
8.576499852929637768e+01,1.915576689534085233e+02,8.149999999999998579e+00
8.595709382574156621e+01,1.958645354936894023e+02,8.079999999999998295e+00
8.615393909885884227e+01,2.002831044858005498e+02,8.049999999999997158e+00
8.642170394384498877e+01,2.046852291986783996e+02,7.990000000000001990e+00
8.672930167346919461e+01,2.090767077240114986e+02,8.079999999999998295e+00
8.705249180625602889e+01,2.134138090758476665e+02,8.229999999999996874e+00
8.720275610819811618e+01,2.177895970783028474e+02,8.259999999999998010e+00
8.752299813566150988e+01,2.221626332139387614e+02,8.409999999999996589e+00
8.787432685035582836e+01,2.265298712578862137e+02,8.609999999999999432e+00
8.823924985855137493e+01,2.309010074028532813e+02,8.799999999999997158e+00
8.860417286664508651e+01,2.352721435478768512e+02,8.880000000000002558e+00
8.886803961087156267e+01,2.396878625542448162e+02,8.780000000000001137e+00
8.906203489798559758e+01,2.440394100752578197e+02,8.630000000000002558e+00
8.919090870478314059e+01,2.484384885632098303e+02,8.530000000000001137e+00
8.932757871310005271e+01,2.528103784641815537e+02,8.460000000000000853e+00
8.960123976938822921e+01,2.571406336101614443e+02,8.489999999999994884e+00
8.991273559977213381e+01,2.615185178420044281e+02,8.550000000000004263e+00
9.016605427567225206e+01,2.657914477088928606e+02,8.600000000000001421e+00
9.033181286123101472e+01,2.702158147923418028e+02,8.640000000000000568e+00
9.047532907608260189e+01,2.745381756168380889e+02,8.730000000000003979e+00
9.064688575329563491e+01,2.789936293879362665e+02,8.849999999999994316e+00
9.079135196358342341e+01,2.833383307027421552e+02,8.899999999999998579e+00
9.091927577504660007e+01,2.877150687003281178e+02,8.960000000000000853e+00
9.098407621638594378e+01,2.920810623905744023e+02,8.950000000000002842e+00
9.117512339774711450e+01,2.964685446950927599e+02,8.979999999999996874e+00
9.142159586733833976e+01,3.007910036388638559e+02,9.030000000000001137e+00
9.157775638025484000e+01,3.050949220740702685e+02,8.979999999999996874e+00
9.163980495491114198e+01,3.092909380383204052e+02,8.929999999999999716e+00
9.184464266896725348e+01,3.134764059348207184e+02,8.920000000000001705e+00
9.206992088250586903e+01,3.176162428551073731e+02,8.840000000000003411e+00
9.241279775883819525e+01,3.216794602312130564e+02,8.789999999999999147e+00
9.494382953519604484e+01,3.248842033018909774e+02,8.420000000000001705e+00
9.629126568186575241e+01,3.225709121764231213e+02,8.350000000000001421e+00
9.575512059407481047e+01,3.184890561714375963e+02,8.490000000000001990e+00
9.569497201008729803e+01,3.143377211879196125e+02,8.390000000000000568e+00
9.570783922748165651e+01,3.100087103959916135e+02,8.410000000000003695e+00
9.544882057957502752e+01,3.056017375869067791e+02,8.460000000000000853e+00
9.522478671988471888e+01,3.011753723930505089e+02,8.489999999999994884e+00
9.537559498035901129e+01,2.968270673360895557e+02,8.469999999999998863e+00
9.527590787045110687e+01,2.923775097760677113e+02,8.140000000000000568e+00
9.493047536650550455e+01,2.879384021644643212e+02,8.099999999999994316e+00
9.505019693964706562e+01,2.835958951992484458e+02,8.030000000000001137e+00
9.511649133485303764e+01,2.792601363204446443e+02,7.990000000000001990e+00
9.491384797030727327e+01,2.748104806410915444e+02,7.939999999999997726e+00
9.457326356278335311e+01,2.703801192267148963e+02,7.920000000000001705e+00
9.440940496766765477e+01,2.660004331235908239e+02,8.020000000000003126e+00
9.418632110331176932e+01,2.615964084201006017e+02,7.960000000000000853e+00
9.376607092673756938e+01,2.571873393812207382e+02,8.080000000000005400e+00
9.357217375927135095e+01,2.527328356056606253e+02,8.250000000000000000e+00
9.347143853438123529e+01,2.483638938098197855e+02,8.349999999999994316e+00
9.328229134336135076e+01,2.440210924856827432e+02,8.390000000000000568e+00
9.305036316260571994e+01,2.397248721332974242e+02,8.379999999999995453e+00
9.291483938846724300e+01,2.351694102127830206e+02,8.280000000000001137e+00
9.290241801018314050e+01,2.308772842002493348e+02,8.210000000000000853e+00
9.283961567916043123e+01,2.264530152361880937e+02,8.109999999999999432e+00
9.275647096774957845e+01,2.219714209930353945e+02,8.060000000000002274e+00
9.270621481524588603e+01,2.176316658941749438e+02,7.990000000000001990e+00
9.260547959035577037e+01,2.132627240983341323e+02,7.940000000000004832e+00
9.248535198086352693e+01,2.088587975145824203e+02,7.840000000000003411e+00
9.236407813674134104e+01,2.046384429495589075e+02,7.679999999999999716e+00
9.216913285429288294e+01,2.002645549381798560e+02,7.500000000000000000e+00
9.191401230714592430e+01,1.958439878356048780e+02,7.439999999999997726e+00
9.168503223181556905e+01,1.915118326993633673e+02,7.429999999999999716e+00
9.154446412251326137e+01,1.871535370914745613e+02,7.410000000000003695e+00
9.131548404695712406e+01,1.828213819548257675e+02,7.379999999999995453e+00
9.104961919263982395e+01,1.784639382226800421e+02,7.379999999999995453e+00
9.079440052607083089e+01,1.741463273750594567e+02,7.329999999999998295e+00
9.058586095022297968e+01,1.697685412626042307e+02,7.190000000000004832e+00
9.037152328304847515e+01,1.653596684628505500e+02,7.070000000000000284e+00
9.015233751967804210e+01,1.609420494662774672e+02,6.960000000000000853e+00
8.997593274614510506e+01,1.564778494978961021e+02,6.870000000000004547e+00
8.980427794951003762e+01,1.521253519817523738e+02,6.809999999999995168e+00
8.963652125340888688e+01,1.477592601717111620e+02,6.840000000000003411e+00
8.955622652832892072e+01,1.433446874000074445e+02,6.910000000000003695e+00
8.956234565896028244e+01,1.389622494304714451e+02,7.000000000000000000e+00
8.949269712152687362e+01,1.345875095433493129e+02,7.089999999999996305e+00
8.929385373819482652e+01,1.302272158249966765e+02,7.079999999999998295e+00
8.910850652861441290e+01,1.259737764622673950e+02,7.140000000000000568e+00
8.908268709612460157e+01,1.214718398396197045e+02,7.329999999999998295e+00
8.896645758739205689e+01,1.170543189623778346e+02,7.359999999999999432e+00
8.874527371380682439e+01,1.126949752395632913e+02,7.380000000000002558e+00
8.853083792698453180e+01,1.083890586943567484e+02,7.450000000000002842e+00
8.835433503402958877e+01,1.040278149809298043e+02,7.550000000000004263e+00
8.823030932332611087e+01,9.963748268985371226e+01,7.679999999999999716e+00
8.827046324706523706e+01,9.521331184558745520e+01,7.890000000000000568e+00
8.824844379578914300e+01,9.080073718394025661e+01,8.039999999999999147e+00
8.826540535323869108e+01,8.625221958942789513e+01,8.129999999999995453e+00
8.821514920063319209e+01,8.191246449062390411e+01,8.169999999999994600e+00
8.812705827380807477e+01,7.752508030549324758e+01,8.179999999999999716e+00
8.798744015961435139e+01,7.318912518756322072e+01,8.270000000000003126e+00
8.788575493951378803e+01,6.879784290182006146e+01,8.380000000000002558e+00
8.788502786383631360e+01,6.446493400916671135e+01,8.370000000000004547e+00
8.789704320544217353e+01,6.001062647238198622e+01,8.259999999999998010e+00
8.775162699981999026e+01,5.564358466721000696e+01,8.350000000000001421e+00
8.766733605433250887e+01,5.134556244354357091e+01,8.490000000000001990e+00
8.745879647858649264e+01,4.696777633103187100e+01,8.619999999999997442e+00
8.736680745067414477e+01,4.259398643904052051e+01,8.780000000000001137e+00
8.729715891334251410e+01,3.821924655186193576e+01,8.939999999999997726e+00
8.723425846277385176e+01,3.389793384229139406e+01,9.000000000000000000e+00
8.725767374849451130e+01,2.971171218984292750e+01,8.910000000000003695e+00
8.730048141914494408e+01,2.556047532565617075e+01,8.750000000000000000e+00
8.716941326306283599e+01,2.142558462096421579e+01,8.710000000000000853e+00
8.696932552590453724e+01,1.735181917670145424e+01,8.740000000000001990e+00
8.699644267329304625e+01,1.335791573974415769e+01,8.490000000000001990e+00
9.023791000310191635e+01,1.305893488782058398e+01,7.570000000000000284e+00
9.117402076795065113e+01,1.633597572338275938e+01,7.189999999999997726e+00
9.090325445636491963e+01,2.017909757993272990e+01,7.339999999999996305e+00
9.115277315082553855e+01,2.436266548541341592e+01,7.429999999999999716e+00
9.138660132247574097e+01,2.870356681893808570e+01,7.409999999999996589e+00
9.167965476336613051e+01,3.306880675282892668e+01,7.420000000000001705e+00
9.184931144991037399e+01,3.747957954319497986e+01,7.420000000000001705e+00
9.186258470410689370e+01,4.189700230104914880e+01,7.429999999999999716e+00
9.191673895769781666e+01,4.622316310677023665e+01,7.580000000000005400e+00
9.208249754325663616e+01,5.064753019021916458e+01,7.609999999999999432e+00
9.214140177351970351e+01,5.508539344777054225e+01,7.479999999999996874e+00
9.220810220542605862e+01,5.949606811880534707e+01,7.420000000000001705e+00
9.229324502670198171e+01,6.391938708732850216e+01,7.449999999999995737e+00
9.234055307378042698e+01,6.829507697004513034e+01,7.440000000000004832e+00
9.221103718880286237e+01,7.272304779605633485e+01,7.200000000000002842e+00
9.235245717411942223e+01,7.720664014920915008e+01,7.289999999999999147e+00
9.255280806973289032e+01,8.202343986636942930e+01,7.439999999999997726e+00
9.264964519386327879e+01,8.640597595570041278e+01,7.609999999999999432e+00
9.277072279879175198e+01,9.083224302976172737e+01,7.670000000000001705e+00
9.292583519682793280e+01,9.521677722909278430e+01,7.660000000000003695e+00
9.310718618600088803e+01,9.958676713985936146e+01,7.640000000000000568e+00
9.332057385794286120e+01,1.039732994491905060e+02,7.559999999999995168e+00
9.354955393327318802e+01,1.083054545854320168e+02,7.500000000000000000e+00
9.382806308565551490e+01,1.126444559282878828e+02,7.479999999999996874e+00
9.397347929105194453e+01,1.170114977330525790e+02,7.409999999999996589e+00
9.412954168442252012e+01,1.214183724227497123e+02,7.340000000000003411e+00
9.435557365432759980e+01,1.257864623428474431e+02,7.370000000000004547e+00
9.456611134026630339e+01,1.301059731810804010e+02,7.379999999999995453e+00
9.468433895931548250e+01,1.344652187845072717e+02,7.320000000000000284e+00
9.483070516004630690e+01,1.388546010796380301e+02,7.269999999999996021e+00
9.521986864928780392e+01,1.432694682102629429e+02,7.409999999999996589e+00
9.542896574220657158e+01,1.480814198316235206e+02,7.480000000000003979e+00
9.567439009681561402e+01,1.524844945395757065e+02,7.549999999999997158e+00
9.595669923053560524e+01,1.569128578438957788e+02,7.560000000000002274e+00
9.613025401783951907e+01,1.613100363407716600e+02,7.619999999999997442e+00
9.625427972854296854e+01,1.657003686318477662e+02,7.519999999999996021e+00
9.637935355377706514e+01,1.700100851579282448e+02,7.409999999999996589e+00
9.649558306273536346e+01,1.744276060355773552e+02,7.370000000000004547e+00
9.651675063799726217e+01,1.787148839519605303e+02,7.270000000000003126e+00
9.651262961745666757e+01,1.830390466472742901e+02,7.210000000000000853e+00
9.663665532816014547e+01,1.874293789383503963e+02,7.179999999999999716e+00
9.679851581295923779e+01,1.918673403152894821e+02,7.159999999999996589e+00
9.688860485020276769e+01,1.961964492265487081e+02,7.200000000000002842e+00
9.698554009352943694e+01,2.004760290605179875e+02,7.320000000000000284e+00
9.707363102058033633e+01,2.048634132460559840e+02,7.429999999999999716e+00
9.716077195207100203e+01,2.092284569408205925e+02,7.490000000000001990e+00
9.729449385496266700e+01,2.136362816256484791e+02,7.539999999999999147e+00
9.742726576251990878e+01,2.180217658201103177e+02,7.660000000000003695e+00
9.747267381903131422e+01,2.223527747220384185e+02,7.750000000000000000e+00
9.758405523166979378e+01,2.267615494024043983e+02,7.840000000000003411e+00
9.773526952872052220e+01,2.311596778948182873e+02,7.939999999999997726e+00
9.788848193608785664e+01,2.354995311134172766e+02,8.039999999999999147e+00
9.810576770868763674e+01,2.398724691293146520e+02,8.119999999999997442e+00
9.840167113568307400e+01,2.443047305342472555e+02,8.200000000000002842e+00
9.861600880308336059e+01,2.487136033344081625e+02,8.300000000000004263e+00
9.863907636911588384e+01,2.530455622314669881e+02,8.250000000000000000e+00
9.885151404562157040e+01,2.574097540504885728e+02,8.310000000000002274e+00
9.911348079917920018e+01,2.617807920761244418e+02,8.350000000000001421e+00
9.923845650509312577e+01,2.661934648571028674e+02,8.350000000000001421e+00
9.936258033511680310e+01,2.704808408932809698e+02,8.359999999999999432e+00
9.958766230956351251e+01,2.748265903225489524e+02,8.409999999999996589e+00
9.982928668295883767e+01,2.791403030695006464e+02,8.359999999999999432e+00
9.994846429734241156e+01,2.835218891632935083e+02,8.299999999999997158e+00
1.002104310506743161e+02,2.878929271885221510e+02,8.309999999999995168e+00
1.004082263191259869e+02,2.923338366709994034e+02,8.399999999999998579e+00
1.005245539475063481e+02,2.966484012936941213e+02,8.469999999999998863e+00
1.006699701531285314e+02,3.010154430988661147e+02,8.580000000000005400e+00
1.008192844595104702e+02,3.053688906105479077e+02,8.699999999999995737e+00
1.009396083081964264e+02,3.095669046852618180e+02,8.779999999999994031e+00
1.010676302393073058e+02,3.138406864283006712e+02,9.059999999999995168e+00
1.010851940724251961e+02,3.178326898741818241e+02,9.130000000000002558e+00
1.011746274728482433e+02,3.218305895311392533e+02,8.969999999999998863e+00
1.028696592723617584e+02,3.247441212704970894e+02,8.509999999999998010e+00
1.063333495518967027e+02,3.226183626652454564e+02,8.359999999999999432e+00
1.063924052624285252e+02,3.187439578819200392e+02,8.190000000000004832e+00
1.064516572124815639e+02,3.146636405899076863e+02,8.129999999999995453e+00
1.059409969595627956e+02,3.103389872964900746e+02,8.039999999999999147e+00
1.058121231527652526e+02,3.059399088085381209e+02,8.079999999999998295e+00
1.058027479995541569e+02,3.015088917576010203e+02,8.100000000000001421e+00
1.057263513753577797e+02,2.970807246928708878e+02,8.100000000000001421e+00
1.056179180681445473e+02,2.926360152286487164e+02,8.100000000000001421e+00
1.056804124821368589e+02,2.882108943888443946e+02,8.149999999999998579e+00
1.058438650406761212e+02,2.838441469425936248e+02,8.060000000000002274e+00
1.057237374309581242e+02,2.794402203584346580e+02,8.020000000000003126e+00
1.055948636240587177e+02,2.750411418705390929e+02,8.049999999999997158e+00
1.055271150773959334e+02,2.707110829640926113e+02,8.209999999999993747e+00
1.053554602805351124e+02,2.663585854475415431e+02,8.359999999999999432e+00
1.050391163541589492e+02,2.619719550187662662e+02,8.469999999999998863e+00
1.047975901003095771e+02,2.575552860173239651e+02,8.619999999999997442e+00
1.047132991545963989e+02,2.532572637932502175e+02,8.750000000000000000e+00
1.045202538629185938e+02,2.489280567625468734e+02,8.830000000000005400e+00
1.042991681086535891e+02,2.444657567848343547e+02,8.869999999999997442e+00
1.041770423888447397e+02,2.401201054748976844e+02,9.000000000000000000e+00
1.039908433034758275e+02,2.357413693673116200e+02,9.089999999999996305e+00
1.037437151972677327e+02,2.310877011691258645e+02,9.119999999999997442e+00
1.035789066068176112e+02,2.266856745756356872e+02,9.189999999999997726e+00
1.034461346992603694e+02,2.223001903811738771e+02,9.219999999999998863e+00
1.033347532866218899e+02,2.178914157008079258e+02,9.399999999999998579e+00
1.031708946917319452e+02,2.135117295980911081e+02,9.549999999999997158e+00
1.030401208941637492e+02,2.090679701294634469e+02,9.649999999999998579e+00
1.029268394908564517e+02,2.046145144683653712e+02,9.810000000000002274e+00
1.027941657029469980e+02,2.001260740193564232e+02,9.880000000000002558e+00
1.026671918868182445e+02,1.957716765121365370e+02,9.750000000000000000e+00
1.025907952626218957e+02,1.913435094474064044e+02,9.549999999999997158e+00
1.023861537875337433e+02,1.869521290414609780e+02,9.410000000000003695e+00
1.021047946493739289e+02,1.825461062279142084e+02,9.320000000000000284e+00
1.020779271020037982e+02,1.781247853693911338e+02,9.380000000000002558e+00
1.020898443240637050e+02,1.737734340870970868e+02,9.570000000000000284e+00
1.020959634546950667e+02,1.693909961175610874e+02,9.710000000000000853e+00
